hotel_id,name,location,priority,website_url,needs_description,needs_price,needs_rating,description,price_range,rating,review_summary,nearby_attractions
KE-DIANI-052,Aestus Villas Resort,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-037,AfroChic Diani Beach by Elewana,Diani,HIGH,https://www.elewanacollection.com/afrochic-diani-beach/afrochic-diani-at-a-glance,YES,YES,YES,,,,,
KE-DIANI-075,Akiki Apartments & Villa,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-025,Alliance Safari Beach Hotel,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-032,Almanara Luxury Villas,Diani,HIGH,https://www.almanararesort.com,YES,YES,YES,,,,,
KE-DIANI-007,Alymira Holiday inn,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-068,Amani Luxury Apartments,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-036,Angara House,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-088,Bahari Dhow Beach Villas,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-003,Baobab Beach Resort,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-101,Bed&Breakfast Zarafa House,Diani,HIGH,https://www.zarafahouse.co.ke/,YES,YES,YES,,,,,
KE-DIANI-031,Blue Marlin Beach Resort,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-084,Blue Swallow,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-103,Boxo Diani,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-124,Boxo Diani (Hotel),Diani,HIGH,https://www.boxohotels.com/,YES,YES,YES,,,,,
KE-DIANI-061,CS Gisimba Villas,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-122,Casa el Norte,Diani,HIGH,https://www.casaelnorte.com/,YES,YES,YES,,,,,
KE-DIANI-029,Cinders House,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-085,Classic Guest House,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-026,Coral Beach Cottages & Apartments,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-086,Diamonds Leisure Beach & Golf Resort,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-021,Diamonds Leisure Lodge Golf & Beach Resort,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-030,Diani Backpackers,Diani,HIGH,https://www.dianibackpackers.com/,YES,YES,YES,,,,,
KE-DIANI-098,Diani Beachalets,Diani,HIGH,http://www.dianibeachalets.com/,YES,YES,YES,,,,,
KE-DIANI-077,Diani Blue,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-076,Diani Breeze Villas,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-120,Diani Hostel,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-073,"Diani House,Diani Beach Kenya",Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-028,Diani Marine Divers Village,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-074,Diani Place Fully Furnished Apartments,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-004,Diani Sea Lodge,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-048,Diani Star Beds,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-092,Diani Ukunda Holiday Homes,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-008,Diani forest Lodge,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-067,Eleven Pearl Boutique Hotel & Spa,Diani,HIGH,https://www.elevenpearl.co.ke/,YES,YES,YES,,,,,
KE-DIANI-112,Fabio house,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-106,Flamboyant Boutique Hotel,Diani,HIGH,https://flamboyantdiani.com/,YES,YES,YES,,,,,
KE-DIANI-039,Footprints House,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-024,Forest Dream Resort,Diani,HIGH,http://www.forestdream.com/,YES,YES,YES,,,,,
KE-DIANI-066,Four Twenty South,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-116,Galu 723 - Private Ocean Club,Diani,HIGH,https://galu723.com/,YES,YES,YES,,,,,
KE-DIANI-047,Galu Gardens Apartments,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-064,Galu Inn,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-110,Gianni House,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-117,Gift Guest House,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-089,Golden Beach Apartments,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-079,Golden Duranta Villas,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-040,Golf vila,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-009,Gombato Lodge,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-080,HAMI Diani (Paradise) Villas,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-015,Hotel - Asins,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-045,Hotel Sonrisa,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-012,IMARIKA SACCO LTD-UKUNDA BRANCH,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-090,Indian Ocean Beach Club,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-111,Ivana House,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-113,Jacaranda Indian Ocean Beach Resort,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-060,Julia massage parlour,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-055,Karibu Villa,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-020,Kaskazi Beach,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-082,Kaskazi Beach Hotel,Diani,HIGH,https://www.kaskazibeachhotel.co.ke/index.html,YES,YES,YES,,,,,
KE-DIANI-105,Kenyaways,Diani,HIGH,https://www.thekenyaway.com/,YES,YES,YES,,,,,
KE-DIANI-078,Kivulini Beach Villa,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-049,Kusini Beach Cottages,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-093,Kwale Campus Ladies' Hostel - Technical University Of Mombasa,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-099,Kwetu Luxury Villas Diani,Diani,HIGH,https://kwetuluxuryvillas.com/,YES,YES,YES,,,,,
KE-DIANI-102,Lala Galu,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-123,Lala Galu Hotel (Reception),Diani,HIGH,https://www.staylala.com,YES,YES,YES,,,,,
KE-DIANI-050,Lantana Galu Beach,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-001,Leopard Beach Resort & Spa,Diani,HIGH,https://www.leopardbeachresort.com/,YES,YES,YES,,,,,
KE-DIANI-013,Mangro Hotel,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-072,Marula Park,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-018,Millenium Area,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-094,Millennium Park Lodges -Hotel,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-096,Miwa beach villas,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-034,Monkey Beach House,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-014,NSSF Office,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-035,Neptune Palm Beach,Diani,HIGH,https://www.neptunehotels.com/,YES,YES,YES,,,,,
KE-DIANI-058,Neptune Palm Beach Resort,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-043,Neptune Paradise,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-057,Neptune Village Beach Resort & Spa,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-042,Neptune Village Resort,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-010,Nzeki Guest house,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-071,Oasis Diani Villas,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-033,Palm House,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-016,Papillon Lagoon Reef Hotel,Diani,HIGH,https://www.rexresorts.com/papillon-lagoon-reef.html,YES,YES,YES,,,,,
KE-DIANI-091,Peacock Park Hotel,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-121,Pepo huro hostel,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-002,Pinewood Village Beach Resort,Diani,HIGH,https://www.pinewood-beach.com/,YES,YES,YES,,,,,
KE-DIANI-005,Pride Inn Hotel- Diani,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-056,Public Beach Access Road - Coconut village,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-059,QUEENS CHATEAU BOUTIQUE VILLA,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-022,Rama Huts,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-019,River Congo House,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-115,SUNSET VILLA,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-023,Safiya Hotel,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-108,Satis House,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-044,Shamba La Salama,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-100,Simba + Oryx Beach Cottages,Diani,HIGH,https://simba-oryx.ch,YES,YES,YES,,,,,
KE-DIANI-017,Simba apartments,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-109,Sofia House,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-118,Soul Berrze Beach Resort,Diani,HIGH,https://www.soulbreezebeachresort.com/,YES,YES,YES,,,,,
KE-DIANI-114,Southern Palms Beach Resort,Diani,HIGH,https://www.southernpalmskenya.com/,YES,YES,YES,,,,,
KE-DIANI-027,Stilts Tree Houses,Diani,HIGH,https://www.stiltsdianibeach.com/,YES,YES,YES,,,,,
KE-DIANI-107,Taj Riviera,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-081,The Bright Star Resort,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-087,The Maji Beach Boutique Hotel,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-083,"The Villa, Diani - Kenya",Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-065,The Zubeida,Diani,HIGH,https://thezubeida.com/,YES,YES,YES,,,,,
KE-DIANI-095,Two Fishes Hotel,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-054,Upani in Diani,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-097,Villa Bahati Sun Dream,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-038,Villa Baobab,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-051,Villa Holiday,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-062,Villa Madagaskar,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-063,Villa Madinina Diani,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-070,Villa Mandhari - Diani Beach,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-069,Villas Jamboland-Diani,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-053,Waridi House Diani,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-119,ZumZum Beachhouse,Diani,HIGH,https://zumzumbeachhouse.com/,YES,YES,YES,,,,,
KE-DIANI-006,breeze bay hotel,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-046,diani horizon beach cottages,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-104,pride inn diani,Diani,HIGH,,YES,YES,YES,,,,,
KE-DIANI-011,villa cafe,Diani,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-028,AA Lodge Mara,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-019,Aruba Mara Lodge,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-008,Ashnil Mara Camp,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-001,Basecamp Mara,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-010,Camp Oloshaiki,Maasai Mara,HIGH,https://www.camp-oloshaiki-kenya.com/,YES,YES,YES,,,,,
KE-MAASAI-020,Eagle View,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-005,Encounter Mara,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-026,G&Gs,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-009,Ilkeliani Camp,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-012,Mara Expedition Camp,Maasai Mara,HIGH,https://greatplainsconservation.com/mara-expedition-camp/,YES,YES,YES,,,,,
KE-MAASAI-014,Mara Explorers Camp & Backpackers,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-023,Mara Hilltop,Maasai Mara,HIGH,https://marahilltop.com/,YES,YES,YES,,,,,
KE-MAASAI-030,Mara Legends Camp,Maasai Mara,HIGH,https://mara-legends.com,YES,YES,YES,,,,,
KE-MAASAI-007,Mara Sarova Camp,Maasai Mara,HIGH,https://www.sarovahotels.com/maracamp-masai-mara/,YES,YES,YES,,,,,
KE-MAASAI-029,Mara Serena Safari Lodge,Maasai Mara,HIGH,https://www.serenahotels.com/serenamara/en/default.html,YES,YES,YES,,,,,
KE-MAASAI-015,Masa Mara Explorer,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-025,Masai Mara Safari Camp,Maasai Mara,HIGH,https://www.ritzcarlton.com/en/hotels/nbomr-the-ritz-carlton-masai-mara-safari-camp/overview/,YES,YES,YES,,,,,
KE-MAASAI-017,Matira Camp,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-006,Naboisho Camp,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-013,Narasha Guest House,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-021,PrideInn Mara Camp,Maasai Mara,HIGH,https://www.prideinn.co.ke/safari-in-masai-mara/prideinn-mara-camp/,YES,YES,YES,,,,,
KE-MAASAI-016,REX Guest House,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-027,Rekero Camp,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-024,Retosafarismara,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-022,Sala's camp,Maasai Mara,HIGH,https://www.thesafaricollection.com/properties/salas-camp/,YES,YES,YES,,,,,
KE-MAASAI-002,Savora Mara Camp,Maasai Mara,HIGH,https://www.sarovahotels.com/maracamp/,YES,YES,YES,,,,,
KE-MAASAI-011,Simba Lodge,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-018,Talek Bush Camp,Maasai Mara,HIGH,https://www.talekcamp.com/,YES,YES,YES,,,,,
KE-MAASAI-003,Tipilikwani Camp,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MAASAI-004,Wildernis Camp,Maasai Mara,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-047,Afro Estate,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-095,Airport link guest house,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-110,Akogo House,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-077,Al-Yusra Palm Tree Hotel,Mombasa,HIGH,https://palmtreehotel.co.ke/,YES,YES,YES,,,,,
KE-MOMBAS-079,Azul Margarita,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-103,Bahari Beach Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-004,Bamburi Beach Hotel,Mombasa,HIGH,https://bamburibeachkenya.com/,YES,YES,YES,,,,,
KE-MOMBAS-051,Bandari Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-002,Baobab Resort,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-099,Baogan Hotel Ltd,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-034,Baxton Leisure Lodge,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-016,Berachah Guest House,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-048,Bibla Fruit Parlour,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-105,Bliss Resorts,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-052,Blue Comforts,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-109,Boston Leisure Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-033,Bridge Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-027,CDH Backpacker's,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-050,California Dream Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-014,Chamiachi Luxury Apartments,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-089,Cingaki,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-046,CityBlue Creekside Hotel & Suites,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-073,Comrade Restaurant & Juice Parlour,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-070,Consolata Guest House,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-084,Cool Breeze,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-011,Dancourt Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-108,Darajani Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-028,Everfresh Vegetables;Hotel Dorse,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-053,Ganjoni Wananchi Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-024,Garden Grove Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-062,Gulshan Restaurant,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-082,Hermes Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-115,High Level KPA Staff Quarters,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-076,Hilton Guesthouse,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-049,Hotel Radiance,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-007,Hotel Sapphire,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-063,Ichaweri Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-078,Indiana Beach,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-064,Jambo Paradise Hotel - Mombasa,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-060,Josleejim Hotel Ltd,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-025,Jundan Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-106,Kenya Bay Beach Hotel,Mombasa,HIGH,http://www.kenyabay.com,YES,YES,YES,,,,,
KE-MOMBAS-045,Kivulini Bahari,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-088,Le Grand Victoria Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-012,Leinmach Guest HOuse,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-068,Likoni Happy Gardens,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-072,Likoni Super Sports Club & Restaurant,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-013,Makwetu Resorts,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-055,Manson Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-058,Mapembeni Global Dishes Cafe,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-066,Marathon Lodge,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-039,Mas,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-021,Mei Place Apartments,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-030,Middle East,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-001,Milele Beach Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-083,Mina love,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-015,Mombasa Backpackers,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-037,Mombasa Cage Inn Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-098,Mombasa Railways garden,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-102,Mombasa beach Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-111,Muthu Nyali Beach Hotel and Spa,Mombasa,HIGH,http://www.nyali-international.com/,YES,YES,YES,,,,,
KE-MOMBAS-061,New Daba City Guest House,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-009,New people hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-017,Nyali Beach Holiday Resorts,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-043,Nyali International Beach And Spa,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-104,Ocean View Nyali,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-090,Pago,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-035,Panaroma Gardens Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-065,Panaroma Guest house,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-006,Paradise Apartments,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-087,Plaza Beach Hotel,Mombasa,HIGH,https://www.plaza-beach.co.ke/,YES,YES,YES,,,,,
KE-MOMBAS-042,Port Tudor Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-018,Premium Inn Hotel Mombasa,Mombasa,HIGH,https://www.premiuminn.co.ke/,YES,YES,YES,,,,,
KE-MOMBAS-085,PrideInn Express,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-026,Quale Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-069,Qwetu Beach Resort,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-057,Recoda Restaurant,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-101,Regency Park Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-059,Royal Court Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-019,SUHUFI PALACE HOTEL,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-086,Sai Rock Beach,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-044,Sanana Conference Centre and Holiday Resort,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-008,Sentrim Castle Royal Hotel,Mombasa,HIGH,https://sentrimcastleroyalhotel.com-kenya.com/en/,YES,YES,YES,,,,,
KE-MOMBAS-107,Severin Sea Lodge,Mombasa,HIGH,https://severinsealodge.com/,YES,YES,YES,,,,,
KE-MOMBAS-081,Sheratton Regency Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-075,Shiloh guest house and restaurant,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-031,Single Palm Resort,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-036,Stadium Holiday Inn,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-032,Sun Africa Hotels,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-112,Sunny Side Apartments,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-022,Sunrise Resort Apartments Spa,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-080,Surfside Villas,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-023,T/A Masters Hotel,Mombasa,HIGH,http://www.safisafihotels.com,YES,YES,YES,,,,,
KE-MOMBAS-041,TUM Guest House B,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-113,The Palms,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-010,The Reef hotel,Mombasa,HIGH,https://reefhotelkenya.com/,YES,YES,YES,,,,,
KE-MOMBAS-114,The Tamarind Mombasa,Mombasa,HIGH,https://tamarind.co.ke/tamarind-mombasa/,YES,YES,YES,,,,,
KE-MOMBAS-054,Three Coins Bar & Resturant,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-067,Tijara Beach,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-003,Travellers Beach Hotel,Mombasa,HIGH,https://www.travellersbeach.com/,YES,YES,YES,,,,,
KE-MOMBAS-091,Tulia Old Town,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-020,Tuliahouse Backpackers,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-071,Ujamaa One Bar & Restaurant,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-074,White Castle Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-040,White Rhino Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-056,Windsor,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-038,Wogect Hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-005,Ziwa Beach,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-096,bareco guest house,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-029,check point,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-097,city center hotel & restaurant,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-093,folks inn giest house,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-092,jambo village hotel,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-094,magongo holiday inn,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-MOMBAS-100,shafee guest house,Mombasa,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-431,215 Karen Garden,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-454,717 Brookside Drive,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-172,AA Lodges,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-145,ADIE's Garden Suites,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-382,Acacia Gardens Homestay,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-273,Acacia Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-033,Adak House,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-367,Adenbay City Hotel,Nairobi,HIGH,,YES,YES,YES,,,,,
KE-NAIROB-015,Aero Club of East Africa,Nairobi,HIGH,,YES,YES,YES,,,,,
